state,tor_length,tor_width,year,injuries,fatalities,tor_scale_unified
NE,2.83,50.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EFU
NE,0.01,1.0,2024,0,0,EFU
IA,3.29,250.0,2024,0,0,EF1
IA,0.52,1000.0,2024,0,0,EF1
MN,1.16,50.0,2024,0,0,EF0
WI,1.0,40.0,2024,0,0,EF0
NY,0.2,75.0,2024,0,0,EF0
NY,1.0,50.0,2024,0,0,EF0
LA,0.01,1.0,2024,0,0,EFU
NM,0.55,30.0,2024,0,0,EFU
TN,3.34,100.0,2024,0,0,EF0
MO,0.06,5.0,2024,0,0,EFU
KS,0.01,10.0,2024,0,0,EFU
IA,3.16,50.0,2024,0,0,EF1
OK,0.1,75.0,2024,0,0,EFU
NY,2.2,50.0,2024,0,0,EF1
LA,0.01,1.0,2024,0,0,EFU
MO,2.62,75.0,2024,0,0,EF0
IA,1.64,75.0,2024,0,0,EF1
MO,1.16,50.0,2024,0,0,EF0
NY,0.1,25.0,2024,0,0,EFU
WI,3.9,100.0,2024,0,0,EF1
MO,3.27,276.0,2024,0,0,EF0
IA,0.95,75.0,2024,0,0,EF0
IA,0.72,25.0,2024,0,0,EF0
KS,0.01,10.0,2024,0,0,EFU
KS,0.07,15.0,2024,0,0,EF0
IN,0.7,80.0,2024,0,0,EF0
MN,1.39,35.0,2024,0,0,EF0
AZ,1.0,10.0,2024,0,0,EF0
OH,0.18,50.0,2024,0,0,EF0
OH,5.27,200.0,2024,0,0,EF1
FL,0.02,50.0,2024,0,0,EFU
MO,1.34,75.0,2024,0,0,EF0
MO,2.55,150.0,2024,0,0,EF1
KS,3.31,75.0,2024,0,0,EFU
IN,3.21,75.0,2024,0,0,EF1
IN,0.71,75.0,2024,0,0,EF0
IL,4.66,500.0,2024,0,0,EF1
IN,1.19,250.0,2024,0,0,EF1
MI,0.5,25.0,2024,0,0,EF0
NY,0.75,75.0,2024,0,0,EF0
NY,0.75,75.0,2024,0,0,EF0
TX,8.63,400.0,2024,1,0,EF2
WI,1.22,50.0,2024,0,0,EF0
TX,3.29,210.0,2024,4,0,EF3
NM,0.02,10.0,2024,0,0,EFU
IA,0.63,30.0,2024,0,0,EF0
FL,1.38,20.0,2024,0,0,EF0
IN,0.48,15.0,2024,0,0,EF0
IN,2.56,50.0,2024,0,0,EF2
IL,3.58,30.0,2024,0,0,EF0
IL,12.2,100.0,2024,0,0,EF1
NE,0.01,10.0,2024,0,0,EFU
IN,1.77,20.0,2024,0,0,EF0
FL,0.42,5.0,2024,0,0,EF0
FL,1.49,5.0,2024,0,0,EF0
MS,23.29,700.0,2024,0,0,EF1
MS,10.42,700.0,2024,0,0,EF1
MS,2.68,500.0,2024,0,0,EF1
TX,20.08,125.0,2024,0,0,EF2
TX,6.11,395.0,2024,0,0,EF2
TX,4.54,125.0,2024,0,0,EF2
TX,4.5,390.0,2024,0,0,EF2
ND,1.22,75.0,2024,0,0,EF1
NY,3.0,150.0,2024,0,0,EF1
TX,3.53,350.0,2024,0,0,EF3
NY,3.2,300.0,2024,0,0,EF2
ND,4.5,80.0,2024,0,0,EF1
OH,2.73,200.0,2024,0,0,EF0
NY,2.8,400.0,2024,0,0,EF1
UT,0.1,10.0,2024,0,0,EFU
IL,2.54,100.0,2024,0,0,EF0
IL,1.25,150.0,2024,0,0,EF1
WV,2.25,200.0,2024,0,0,EF1
MO,1.14,200.0,2024,0,0,EF0
KY,3.79,200.0,2024,0,0,EF1
TX,2.0,165.0,2024,0,0,EF2
TX,0.19,40.0,2024,0,0,EF0
OH,8.16,75.0,2024,0,0,EF1
MS,9.4,350.0,2024,0,0,EF1
MS,1.22,250.0,2024,0,0,EF1
KY,7.78,200.0,2024,0,0,EF1
KY,5.33,300.0,2024,0,0,EF2
IN,1.86,30.0,2024,0,0,EF1
IN,1.34,30.0,2024,0,0,EF0
TX,1.25,90.0,2024,0,0,EF0
TX,0.91,50.0,2024,0,0,EF0
TX,0.18,30.0,2024,0,0,EF0
OH,1.21,50.0,2024,0,0,EF0
IL,4.35,80.0,2024,0,0,EF0
WV,5.31,325.0,2024,1,0,EF2
NE,0.44,20.0,2024,0,0,EFU
IL,0.38,100.0,2024,0,0,EF1
IL,1.16,100.0,2024,0,0,EF1
KS,3.34,75.0,2024,0,0,EF0
FL,1.41,200.0,2024,0,0,EF1
KY,1.94,150.0,2024,0,0,EF1
OH,1.29,75.0,2024,0,0,EF1
AR,0.04,25.0,2024,0,0,EFU
NE,1.08,25.0,2024,0,0,EF0
SD,0.01,10.0,2024,0,0,EFU
KY,7.86,100.0,2024,0,0,EF1
WI,0.75,46.0,2024,0,0,EF0
MO,3.51,50.0,2024,0,0,EF0
KY,4.82,100.0,2024,0,0,EF1
KY,0.44,75.0,2024,0,0,EF1
IN,4.16,250.0,2024,10,0,EF1
KY,0.36,200.0,2024,0,0,EF0
KY,0.54,200.0,2024,0,0,EF0
NE,2.32,175.0,2024,0,0,EF1
NE,2.35,175.0,2024,0,0,EF1
MS,4.92,300.0,2024,0,0,EF1
IL,1.37,80.0,2024,0,0,EF0
KY,0.42,150.0,2024,0,0,EF1
LA,3.51,440.0,2024,0,0,EF0
IN,0.97,125.0,2024,0,0,EF0
IL,8.97,100.0,2024,0,0,EF1
NE,2.29,50.0,2024,0,0,EF0
NE,5.68,100.0,2024,0,0,EF1
NE,9.31,600.0,2024,0,0,EF3
MS,7.61,500.0,2024,2,0,EF1
FL,1.1,75.0,2024,0,0,EF0
MS,8.72,400.0,2024,0,0,EF1
KY,1.09,300.0,2024,0,0,EF1
KY,0.69,300.0,2024,0,0,EF1
KY,0.51,170.0,2024,0,0,EF1
IL,8.36,100.0,2024,0,0,EF1
OH,0.54,150.0,2024,0,0,EF1
NE,4.32,880.0,2024,0,0,EF2
NE,4.88,880.0,2024,0,0,EF2
MN,0.5,50.0,2024,0,0,EF0
IL,0.87,80.0,2024,0,0,EFU
TX,9.26,100.0,2024,0,0,EFU
MI,0.27,90.0,2024,0,0,EF0
MS,4.49,500.0,2024,0,0,EF1
KY,2.1,150.0,2024,0,0,EF1
NE,7.15,500.0,2024,0,0,EF2
KS,0.05,10.0,2024,0,0,EFU
MS,7.17,250.0,2024,0,0,EF1
CO,0.07,20.0,2024,0,0,EFU
MO,0.41,100.0,2024,0,0,EF0
KY,4.97,125.0,2024,0,0,EF1
IL,7.36,100.0,2024,0,0,EF1
TX,4.82,20.0,2024,0,0,EF1
WI,0.84,150.0,2024,0,0,EF1
WI,1.39,75.0,2024,0,0,EF0
WI,0.77,110.0,2024,0,0,EF1
MS,7.01,570.0,2024,0,0,EF1
AL,1.6,300.0,2024,0,0,EF1
AZ,1.0,10.0,2024,0,0,EF0
KY,0.05,60.0,2024,0,0,EF0
LA,3.19,350.0,2024,0,0,EF1
NY,1.42,100.0,2024,0,1,EF1
WI,6.96,300.0,2024,0,0,EF1
WI,9.07,120.0,2024,0,0,EF1
WI,2.2,75.0,2024,0,0,EF1
IA,10.75,600.0,2024,0,0,EF1
AL,1.7,200.0,2024,0,0,EF0
AL,5.53,325.0,2024,0,0,EF1
NE,0.73,300.0,2024,0,0,EF1
NE,0.54,75.0,2024,0,0,EF0
NE,0.08,20.0,2024,0,0,EF0
NE,1.07,25.0,2024,0,0,EF0
KY,0.72,250.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EF0
LA,2.88,300.0,2024,0,0,EF0
TX,0.15,30.0,2024,0,0,EF0
TX,0.88,100.0,2024,0,0,EF1
NY,5.25,300.0,2024,0,0,EF2
WI,3.13,75.0,2024,0,0,EF1
LA,3.05,325.0,2024,0,0,EF1
TX,3.68,165.0,2024,0,0,EF2
TX,0.18,15.0,2024,0,0,EF0
TX,0.2,55.0,2024,0,0,EF1
MS,2.75,150.0,2024,0,0,EFU
SC,2.02,80.0,2024,0,0,EF1
SC,1.64,150.0,2024,0,0,EF0
IA,6.14,600.0,2024,0,0,EF1
FL,1.74,500.0,2024,0,0,EF1
TX,8.7,100.0,2024,0,0,EFU
IL,0.07,100.0,2024,0,0,EF1
MO,0.89,200.0,2024,0,0,EF0
NY,7.5,175.0,2024,0,0,EF0
LA,1.68,275.0,2024,0,0,EF0
AR,0.79,275.0,2024,0,0,EF1
NY,6.5,200.0,2024,0,0,EF1
TX,9.01,200.0,2024,0,0,EF1
TX,11.3,200.0,2024,0,0,EF1
NE,0.8,30.0,2024,0,0,EF0
MS,2.41,400.0,2024,0,0,EF1
IA,13.25,600.0,2024,0,0,EF2
NE,2.1,50.0,2024,0,0,EF1
MN,16.73,110.0,2024,0,0,EF1
IA,5.44,100.0,2024,0,0,EF1
AR,1.37,150.0,2024,0,0,EF1
MS,4.56,350.0,2024,0,0,EF1
TX,2.4,200.0,2024,0,0,EF1
TX,2.12,100.0,2024,0,0,EF0
TX,1.14,100.0,2024,0,0,EF0
KS,6.81,35.0,2024,0,0,EF0
IL,2.51,50.0,2024,0,0,EF1
MS,2.66,315.0,2024,0,0,EF0
IL,2.4,150.0,2024,0,0,EF1
MO,2.08,100.0,2024,0,0,EF1
NY,8.69,250.0,2024,0,0,EF1
KY,3.2,450.0,2024,22,0,EF2
IL,0.08,10.0,2024,0,0,EFU
IL,0.06,10.0,2024,0,0,EFU
MS,0.6,60.0,2024,0,0,EF0
IA,1.43,50.0,2024,0,0,EF0
IA,0.23,30.0,2024,0,0,EFU
IA,0.4,30.0,2024,0,0,EFU
WI,0.16,40.0,2024,0,0,EF0
IL,0.86,50.0,2024,0,0,EF0
KY,1.57,150.0,2024,0,0,EF1
WI,8.2,83.0,2024,0,0,EF1
WI,0.76,83.0,2024,0,0,EF1
IN,2.38,10.0,2024,0,0,EFU
IL,3.35,1300.0,2024,0,0,EF1
OH,0.25,50.0,2024,0,0,EF0
OH,0.6,150.0,2024,0,0,EF0
OK,0.2,30.0,2024,0,0,EF0
CO,4.07,50.0,2024,0,0,EFU
AL,1.65,228.0,2024,0,0,EF3
LA,12.42,200.0,2024,0,0,EF1
KY,22.01,100.0,2024,0,0,EF1
IL,2.34,300.0,2024,0,0,EF0
IL,1.19,50.0,2024,0,0,EF0
WI,0.66,45.0,2024,0,0,EF1
WI,0.42,25.0,2024,0,0,EF0
KY,0.24,40.0,2024,0,0,EF0
KY,5.51,100.0,2024,0,0,EF1
OK,2.4,40.0,2024,0,0,EF0
KS,2.37,30.0,2024,0,0,EFU
KS,1.24,30.0,2024,0,0,EF0
KS,0.34,30.0,2024,0,0,EF0
SD,4.09,50.0,2024,0,0,EF2
KY,15.29,800.0,2024,0,0,EF1
IA,0.3,20.0,2024,0,0,EFU
FL,0.19,50.0,2024,0,0,EFU
OK,0.54,30.0,2024,0,0,EF0
OK,0.05,30.0,2024,0,0,EF1
AL,12.86,225.0,2024,0,0,EF1
CT,2.0,250.0,2024,0,0,EF0
NY,1.96,200.0,2024,0,0,EF1
KY,0.66,100.0,2024,0,0,EF1
KY,7.49,150.0,2024,0,0,EF1
ND,0.01,50.0,2024,0,0,EFU
KS,0.02,25.0,2024,0,0,EFU
IL,7.82,300.0,2024,0,0,EF0
KY,4.68,50.0,2024,0,0,EF1
KY,3.99,150.0,2024,0,0,EF1
AL,3.47,225.0,2024,0,0,EF1
AL,1.73,95.0,2024,0,0,EF0
AL,3.53,145.0,2024,0,0,EF0
WI,0.25,45.0,2024,0,0,EF1
IA,0.06,10.0,2024,0,0,EFU
IA,0.77,10.0,2024,0,0,EFU
TX,0.46,30.0,2024,0,0,EFU
NM,2.55,30.0,2024,0,0,EFU
WI,0.06,46.0,2024,0,0,EF0
OK,2.5,400.0,2024,0,0,EF1
IA,0.54,50.0,2024,0,0,EF0
IA,0.92,50.0,2024,0,0,EF1
WY,1.7,20.0,2024,0,0,EFU
IA,7.19,50.0,2024,0,0,EF1
FL,0.03,5.0,2024,0,0,EF0
KY,14.59,800.0,2024,0,0,EF1
MS,0.71,50.0,2024,0,0,EF0
NE,1.41,50.0,2024,0,0,EF1
NH,3.36,80.0,2024,0,0,EF1
IA,0.22,30.0,2024,0,0,EFU
TX,1.49,25.0,2024,0,0,EF0
TX,0.89,75.0,2024,0,0,EF0
KY,4.88,100.0,2024,0,0,EF1
MS,3.75,880.0,2024,0,0,EF1
MS,1.77,300.0,2024,0,0,EF1
IA,0.32,30.0,2024,0,0,EFU
IA,0.59,50.0,2024,0,0,EFU
IA,0.11,30.0,2024,0,0,EFU
MI,10.3,200.0,2024,0,0,EF1
IA,0.91,40.0,2024,0,0,EFU
IA,2.44,50.0,2024,0,0,EF0
LA,0.11,10.0,2024,0,0,EF0
IL,8.3,200.0,2024,0,0,EF1
IA,10.01,125.0,2024,0,0,EF1
MO,0.44,150.0,2024,0,0,EF0
IL,6.66,250.0,2024,0,0,EF2
NC,6.0,150.0,2024,0,0,EF1
IL,6.21,250.0,2024,0,0,EF1
IL,0.23,75.0,2024,0,0,EF1
IL,0.91,100.0,2024,0,0,EF0
IL,1.36,250.0,2024,0,0,EF1
FL,0.25,125.0,2024,0,0,EF0
NJ,0.13,60.0,2024,0,0,EF0
AL,12.0,215.0,2024,0,0,EF1
KS,0.01,10.0,2024,0,0,EFU
KS,5.8,100.0,2024,0,0,EF2
IA,11.52,600.0,2024,0,0,EF2
IL,8.0,250.0,2024,0,0,EF1
IL,1.3,250.0,2024,0,0,EF0
KS,0.1,10.0,2024,0,0,EF0
IL,3.14,75.0,2024,0,0,EF1
IL,0.33,75.0,2024,0,0,EF0
KY,6.84,150.0,2024,0,0,EF2
IN,1.33,200.0,2024,0,0,EF2
AL,1.8,350.0,2024,0,0,EF1
AL,2.65,400.0,2024,0,0,EF1
IL,1.2,175.0,2024,0,0,EF0
IL,0.4,85.0,2024,0,0,EF0
IL,1.4,150.0,2024,0,0,EF0
IL,12.3,275.0,2024,0,0,EF0
MO,2.01,332.0,2024,0,0,EF0
IL,1.26,25.0,2024,0,0,EF1
IL,0.2,25.0,2024,0,0,EF0
IL,10.1,250.0,2024,0,0,EF0
KY,0.6,50.0,2024,0,0,EF1
IL,4.37,100.0,2024,0,0,EF0
IL,1.09,35.0,2024,0,0,EF0
IL,2.6,100.0,2024,0,0,EF1
IL,6.6,325.0,2024,0,0,EF2
IL,1.7,150.0,2024,0,0,EF0
IL,1.2,100.0,2024,0,0,EF0
IN,2.4,100.0,2024,0,0,EF0
TX,1.44,100.0,2024,0,0,EF1
IL,0.8,150.0,2024,0,0,EF0
AL,6.96,750.0,2024,0,0,EF1
AL,1.11,123.0,2024,0,0,EF0
IL,3.77,200.0,2024,1,0,EF1
IL,0.89,300.0,2024,0,0,EF1
GA,4.72,400.0,2024,5,0,EF2
IL,0.4,100.0,2024,0,0,EF0
IL,3.0,100.0,2024,0,0,EF0
IL,24.9,325.0,2024,2,0,EF2
IL,9.0,150.0,2024,0,0,EF1
IL,2.0,150.0,2024,0,0,EFU
IL,3.1,325.0,2024,0,0,EF2
VA,0.89,250.0,2024,0,0,EF1
IL,7.4,250.0,2024,0,0,EF0
IL,1.14,100.0,2024,2,0,EF2
MO,1.7,30.0,2024,0,0,EF1
IL,3.1,150.0,2024,0,0,EF0
IL,0.8,50.0,2024,0,0,EF0
IL,1.26,300.0,2024,0,0,EF1
IL,3.71,200.0,2024,0,0,EF1
IL,7.19,500.0,2024,0,0,EF1
WY,0.92,20.0,2024,0,0,EFU
IL,8.0,300.0,2024,0,0,EF0
IL,3.6,200.0,2024,0,0,EF0
IN,1.3,100.0,2024,0,0,EF0
IL,1.9,225.0,2024,0,0,EFU
IL,2.1,100.0,2024,0,0,EFU
IN,8.1,100.0,2024,0,0,EF0
IL,4.6,50.0,2024,0,0,EF0
IL,0.52,25.0,2024,0,0,EF0
IL,3.68,10.0,2024,0,0,EFU
IL,0.63,10.0,2024,0,0,EFU
IL,0.02,10.0,2024,0,0,EFU
IN,12.51,250.0,2024,0,0,EF2
IN,7.0,100.0,2024,0,0,EF0
IL,1.8,100.0,2024,0,0,EFU
IL,0.65,10.0,2024,0,0,EFU
IL,2.2,150.0,2024,0,0,EF0
IL,0.98,100.0,2024,0,0,EF1
ID,0.55,30.0,2024,0,0,EF0
IN,3.29,200.0,2024,0,0,EF1
IN,6.26,200.0,2024,0,0,EF1
GA,4.74,150.0,2024,0,0,EF1
MO,5.37,150.0,2024,0,0,EF1
IL,8.41,50.0,2024,0,0,EFU
AR,2.4,300.0,2024,0,0,EF1
OK,7.0,600.0,2024,0,0,EF1
OK,2.2,550.0,2024,0,0,EF1
OK,6.9,650.0,2024,0,0,EF1
KY,0.1,25.0,2024,0,0,EF0
AL,2.28,106.0,2024,0,0,EF0
IL,1.8,300.0,2024,0,0,EF0
GA,4.37,400.0,2024,0,0,EF1
MO,12.05,150.0,2024,0,0,EF1
IL,11.75,50.0,2024,0,0,EF1
NC,3.68,40.0,2024,0,0,EF0
OK,5.8,500.0,2024,0,0,EF1
OK,5.5,1000.0,2024,0,0,EF1
OK,4.2,600.0,2024,1,0,EF1
OK,0.4,500.0,2024,0,0,EF0
AR,2.1,75.0,2024,0,0,EFU
OK,0.1,75.0,2024,0,0,EFU
OK,2.0,100.0,2024,0,0,EFU
OK,1.3,75.0,2024,0,0,EFU
AK,0.01,1.0,2024,0,0,EF0
KY,0.72,100.0,2024,1,0,EF1
AL,4.35,200.0,2024,0,0,EF1
IL,2.8,250.0,2024,0,0,EF0
AL,8.39,880.0,2024,0,0,EF2
IL,11.5,250.0,2024,2,0,EF1
IL,6.4,100.0,2024,0,0,EF0
IL,0.2,30.0,2024,0,0,EF0
IL,0.4,50.0,2024,0,0,EFU
AL,0.3,108.0,2024,0,0,EF1
OK,1.7,250.0,2024,0,0,EF1
AR,2.8,550.0,2024,0,0,EF1
OK,4.5,550.0,2024,0,0,EF1
OK,11.3,1400.0,2024,0,0,EF1
OK,8.9,1100.0,2024,0,0,EF1
OK,4.3,200.0,2024,0,0,EF0
IL,1.4,50.0,2024,0,0,EFU
IL,14.6,300.0,2024,0,0,EF0
OK,6.2,800.0,2024,0,0,EF1
OK,9.8,750.0,2024,0,0,EF1
MS,0.73,85.0,2024,0,0,EF1
IN,10.5,300.0,2024,0,0,EF1
NC,1.31,40.0,2024,0,0,EF1
TX,0.73,30.0,2024,0,0,EFU
OK,1.6,400.0,2024,0,0,EF1
OK,4.3,350.0,2024,0,0,EF1
MN,1.95,30.0,2024,0,0,EF0
IL,8.4,300.0,2024,0,0,EF1
IL,7.06,100.0,2024,0,0,EF1
IN,11.88,250.0,2024,0,0,EF2
AL,6.48,600.0,2024,0,0,EF1
TX,0.18,25.0,2024,0,0,EF1
TX,1.59,100.0,2024,0,0,EF1
OH,3.47,100.0,2024,0,0,EF1
IL,2.2,150.0,2024,0,0,EFU
TN,6.22,160.0,2024,0,0,EF1
MO,0.26,10.0,2024,0,0,EF0
TN,2.86,150.0,2024,0,0,EF1
MO,0.49,10.0,2024,0,0,EF0
KY,1.24,50.0,2024,0,0,EF1
IN,0.38,75.0,2024,0,0,EF0
AL,15.07,450.0,2024,0,0,EF1
AL,2.28,175.0,2024,0,0,EF0
OH,3.97,65.0,2024,0,0,EF1
IL,5.7,300.0,2024,0,0,EF0
IL,5.5,250.0,2024,0,0,EF1
AL,1.96,100.0,2024,0,0,EF1
IL,5.3,200.0,2024,0,0,EF0
OK,7.4,1100.0,2024,0,0,EF3
MO,2.3,100.0,2024,0,0,EF0
MO,2.16,100.0,2024,0,0,EF0
KY,0.36,75.0,2024,0,0,EF0
MO,7.29,40.0,2024,0,0,EF1
IN,8.45,200.0,2024,0,0,EF1
IL,2.9,300.0,2024,0,0,EF0
AL,2.09,200.0,2024,0,0,EF0
OH,2.95,20.0,2024,0,0,EF0
IL,3.2,150.0,2024,0,0,EF1
AL,0.21,300.0,2024,0,0,EF1
CO,0.25,50.0,2024,0,0,EFU
IL,10.9,200.0,2024,0,0,EF1
TX,0.71,100.0,2024,0,0,EF1
AL,9.51,550.0,2024,0,0,EF2
IL,2.4,300.0,2024,0,0,EF0
IN,16.8,300.0,2024,0,0,EF1
IL,2.1,75.0,2024,0,0,EF1
IL,0.4,125.0,2024,0,0,EF0
GA,1.24,150.0,2024,0,0,EF0
GA,5.55,300.0,2024,0,0,EF1
GA,9.47,800.0,2024,0,0,EF2
MO,3.42,95.0,2024,0,0,EF1
MO,0.17,50.0,2024,0,0,EF0
FL,6.7,310.0,2024,1,0,EF1
AL,1.06,170.0,2024,0,0,EF1
TN,5.89,100.0,2024,0,0,EF1
WI,3.24,110.0,2024,0,0,EF1
NE,0.35,95.0,2024,0,0,EF1
LA,2.02,130.0,2024,0,0,EF1
NE,7.05,500.0,2024,0,0,EF0
NE,0.05,500.0,2024,0,0,EF0
NC,0.23,75.0,2024,0,0,EF1
NY,1.2,75.0,2024,0,0,EF0
SC,13.36,1100.0,2024,0,0,EF1
SC,3.71,150.0,2024,0,0,EF1
GA,2.27,50.0,2024,0,0,EF0
NE,1.81,50.0,2024,0,0,EF0
NE,0.53,30.0,2024,0,0,EFU
MN,0.69,25.0,2024,0,0,EF0
TN,4.34,194.0,2024,0,0,EF1
MO,0.29,250.0,2024,0,0,EF1
GA,2.91,400.0,2024,0,0,EF1
NY,0.2,50.0,2024,0,0,EF0
NY,0.1,50.0,2024,0,0,EFU
NE,2.32,35.0,2024,0,0,EFU
NM,0.87,20.0,2024,0,0,EFU
NE,4.72,80.0,2024,0,0,EF0
OH,3.26,80.0,2024,0,0,EF0
NE,4.33,75.0,2024,0,0,EF0
IL,3.1,400.0,2024,0,0,EF1
LA,10.71,300.0,2024,0,0,EF0
MS,3.35,200.0,2024,0,0,EF1
NE,8.37,60.0,2024,0,0,EF0
MA,4.3,100.0,2024,0,0,EF1
MO,0.01,1.0,2024,0,0,EFU
MI,0.11,50.0,2024,0,0,EF0
MS,0.99,50.0,2024,0,0,EF0
MS,9.08,900.0,2024,0,0,EF2
OH,0.17,25.0,2024,0,0,EF0
MN,2.28,75.0,2024,0,0,EF0
IA,9.84,100.0,2024,0,0,EF1
NE,0.01,10.0,2024,0,0,EF1
NE,5.27,850.0,2024,0,0,EF1
WI,3.01,110.0,2024,0,0,EF1
IA,10.98,75.0,2024,0,0,EF1
IA,5.89,150.0,2024,0,0,EF1
RI,4.3,100.0,2024,0,0,EF1
NE,14.36,500.0,2024,0,0,EF1
TN,1.38,286.0,2024,0,0,EF1
TN,4.21,105.0,2024,0,0,EF1
WI,2.28,50.0,2024,0,0,EF1
WI,2.69,80.0,2024,0,0,EF1
WI,2.11,60.0,2024,0,0,EF1
NE,1.12,80.0,2024,0,0,EF0
NE,0.01,10.0,2024,0,0,EFU
NC,0.14,60.0,2024,0,0,EF0
NC,0.35,60.0,2024,0,0,EF0
OK,1.6,70.0,2024,0,0,EF1
TX,1.27,50.0,2024,0,0,EFU
WI,2.13,80.0,2024,0,0,EF1
NE,0.65,50.0,2024,0,0,EF1
WI,9.47,440.0,2024,0,0,EF1
NE,1.24,95.0,2024,0,0,EF1
NE,2.55,80.0,2024,0,0,EF1
MO,2.56,250.0,2024,0,0,EF1
VA,1.25,100.0,2024,0,0,EF0
FL,1.74,150.0,2024,0,0,EF1
IL,17.64,325.0,2024,0,0,EF1
MS,4.54,700.0,2024,0,0,EF1
TX,0.72,30.0,2024,0,0,EF0
VA,4.53,100.0,2024,0,0,EF1
IA,10.14,10.0,2024,0,0,EFU
MI,5.75,450.0,2024,2,1,EF1
MS,0.49,165.0,2024,0,0,EF0
MS,2.57,650.0,2024,0,0,EF1
SC,13.77,500.0,2024,0,0,EF0
SC,17.04,800.0,2024,0,0,EF0
SC,2.81,710.0,2024,0,0,EF0
SC,2.07,710.0,2024,0,0,EF0
NM,1.85,20.0,2024,0,0,EF0
NE,1.26,250.0,2024,0,0,EF1
AL,4.77,90.0,2024,0,0,EF1
IA,12.17,50.0,2024,0,0,EF1
GA,0.85,150.0,2024,0,0,EF1
KY,0.1,25.0,2024,0,0,EFU
KY,3.49,50.0,2024,0,0,EF0
AL,2.11,228.0,2024,0,0,EF1
MN,0.5,20.0,2024,0,0,EFU
NE,16.79,500.0,2024,1,0,EF3
NC,0.26,50.0,2024,0,0,EF0
MS,16.6,570.0,2024,0,0,EF1
MS,7.35,800.0,2024,0,0,EF1
SC,1.53,180.0,2024,0,0,EF0
SC,0.29,50.0,2024,0,0,EF0
SC,2.07,710.0,2024,0,0,EF0
MN,5.9,200.0,2024,0,0,EF1
NE,7.0,40.0,2024,0,0,EF0
KS,5.28,300.0,2024,0,0,EF2
NE,8.86,500.0,2024,0,0,EF2
NC,1.55,100.0,2024,0,0,EF1
NC,0.25,100.0,2024,15,0,EF3
OH,1.44,30.0,2024,0,0,EF0
OK,0.1,10.0,2024,0,0,EF0
SC,15.8,800.0,2024,0,0,EF1
SC,17.6,800.0,2024,0,0,EF0
IN,0.05,10.0,2024,0,0,EFU
UT,0.5,20.0,2024,0,0,EFU
NE,0.01,50.0,2024,0,0,EFU
NE,5.4,95.0,2024,0,0,EF1
NC,5.02,125.0,2024,0,0,EF1
MO,0.85,50.0,2024,0,0,EF0
OH,0.44,250.0,2024,0,0,EF1
NC,0.5,50.0,2024,0,0,EF1
NC,0.6,50.0,2024,0,0,EF1
TN,5.98,250.0,2024,0,0,EF1
NE,4.12,75.0,2024,0,0,EF0
OH,1.99,50.0,2024,0,0,EF0
MS,4.6,200.0,2024,0,0,EF0
TX,1.9,100.0,2024,0,0,EF1
MO,2.36,150.0,2024,0,0,EF0
WI,4.04,150.0,2024,0,0,EF1
MS,10.51,800.0,2024,0,0,EF1
MS,2.23,100.0,2024,0,0,EF0
NM,1.09,50.0,2024,0,0,EFU
SC,1.31,50.0,2024,0,0,EF0
TN,1.65,215.0,2024,0,0,EF0
TN,5.85,300.0,2024,0,0,EF1
NE,1.7,100.0,2024,0,0,EF1
IN,3.88,100.0,2024,0,0,EF0
OH,1.11,250.0,2024,1,0,EF1
NY,5.98,200.0,2024,0,0,EF1
OK,2.4,50.0,2024,0,0,EF0
LA,3.62,100.0,2024,0,0,EF0
MS,0.39,80.0,2024,0,0,EF1
SC,4.56,1000.0,2024,0,0,EF0
SC,6.76,710.0,2024,0,0,EF1
FL,6.75,150.0,2024,0,0,EF1
FL,3.21,50.0,2024,0,0,EFU
FL,7.28,100.0,2024,0,0,EF1
FL,6.84,500.0,2024,0,0,EF1
KY,1.52,100.0,2024,0,0,EF1
KY,8.11,100.0,2024,0,0,EF1
FL,5.24,250.0,2024,0,0,EF1
FL,5.71,400.0,2024,0,0,EF2
IA,0.33,30.0,2024,0,0,EF0
NE,0.12,25.0,2024,0,0,EF0
NE,0.01,25.0,2024,0,0,EFU
MN,0.33,25.0,2024,0,0,EFU
FL,31.6,300.0,2024,0,0,EF2
IA,0.98,80.0,2024,0,0,EF0
IA,3.8,50.0,2024,0,0,EF1
NY,0.58,30.0,2024,0,0,EF0
LA,1.53,100.0,2024,0,0,EF1
LA,6.28,100.0,2024,0,0,EF1
MN,5.36,1000.0,2024,0,0,EF1
IL,0.35,100.0,2024,0,0,EF0
FL,0.28,60.0,2024,0,0,EF1
FL,12.97,500.0,2024,0,6,EF3
FL,6.39,50.0,2024,0,0,EFU
ND,2.19,300.0,2024,0,0,EF1
PA,0.03,20.0,2024,0,0,EFU
LA,3.97,100.0,2024,0,0,EF1
LA,1.93,150.0,2024,0,0,EF1
NE,5.15,430.0,2024,0,0,EF1
MO,6.02,150.0,2024,0,0,EF0
FL,3.94,100.0,2024,0,0,EF1
FL,3.95,100.0,2024,0,0,EF0
FL,0.24,33.0,2024,0,0,EF0
FL,0.47,50.0,2024,0,0,EF1
FL,0.57,75.0,2024,0,0,EF0
FL,0.99,40.0,2024,0,0,EF1
KY,5.83,70.0,2024,0,0,EF1
KY,2.99,150.0,2024,0,0,EF1
FL,3.84,50.0,2024,0,0,EF1
